yt_video_id,segment_index,playlist_id,conference_key,panel_title,case,kind,start_seconds,end_seconds,speaker_raw,person_key,country,affiliation,talk_title,title_autogenerated,agenda_json,chapters_json,source,upgrade_candidate,needs_review,notes,final_action,reviewer
-ktpXMNi9TY,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,4,full_session,,,"W.A. Mozart - Ave Verum Corpus",,,,"W.A. Mozart - Ave Verum Corpus",0,,,none,0,1,"no marks, no agenda",,
pDqbpCG1vCA,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,4,full_session,,,"Requiem in D minor",,,,"Requiem in D minor",0,,,none,0,1,"no marks, no agenda",,
MDYx5-b3cxo,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Ding Yifan: Contribution from China",ding-yifan,,,"Contribution from China",0,,,per-talk-video,0,1,"single speaker, whole video",,
mcA59ZXn7lk,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Dr. Howard Chang: Water Development in the Pacific",howard-chang,,,"Water Development in the Pacific",0,,,per-talk-video,0,1,"single speaker, whole video",,
mv8a5jdg2jo,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Leni Rubinstein: The Eurasian Land-bridge Today",leni-rubinstein,,,"The Eurasian Land-bridge Today",0,,,per-talk-video,0,1,"single speaker, whole video",,
BF75vvF4BIw,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,4,full_session,,,"Selections from J.S. Bach, Jesu Meine Freude",,,,"Selections from J.S. Bach, Jesu Meine Freude",0,,,none,0,1,"no marks, no agenda",,
A_AXYqd2snk,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Dr. Hal Cooper: Engineering the Future",hal-cooper,,,"Engineering the Future",0,,,per-talk-video,0,1,"single speaker, whole video",,
pVkBHzKGOVI,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Mike Billington: Developments in Asia",mike-billington,,,"Developments in Asia",0,,,per-talk-video,0,1,"single speaker, whole video",,
cOCOzoYzpik,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Robert Schumann: Träumerei",robert-schumann,,,Träumerei,0,,,per-talk-video,0,1,"single speaker, whole video",,
Wbtj29ERG-Y,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Ben Deniston: The Thermonuclear Future",ben-deniston,,,"The Thermonuclear Future",0,,,per-talk-video,0,1,"single speaker, whole video",,
CJnEDJutnnU,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Pakdee Tanapura: Contribution from Thailand",pakdee-tanapura,,,"Contribution from Thailand",0,,,per-talk-video,0,1,"single speaker, whole video",,
qjngsMsS9cY,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,3,talk,,,"Ramtanu Maitra: Trilateral Agreements",ramtanu-maitra,,,"Trilateral Agreements",0,,,per-talk-video,0,1,"single speaker, whole video",,
MiPYu9w58WY,0,PLoHwt4KyUk5DHRySGYxUgYPDBeSf4zhd0,2013-angeles-november-2013-second,,4,full_session,,,"Questions to Panel 4.",,,,"Questions to Panel 4.",0,,,none,0,1,"no marks, no agenda",,
JJsqOb8a5QU,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,3,talk,,,"Rep. Walter Jones: Act Now on Two Bills to Save the United States",rep-walter-jones,,,"Act Now on Two Bills to Save the United States",0,,,per-talk-video,0,1,"single speaker, whole video",,
D5nlgk46toE,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Helga Zepp-LaRouche • Mankind Is Better Than the Oligarchy Can Imagine",,,,"Helga Zepp-LaRouche • Mankind Is Better Than the Oligarchy Can Imagine",0,"[{""speaker_raw"":""Helga Zepp-LaRouche, President of the international Schiller Institute"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
WgbglIVLb1M,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Lyndon H. LaRouche, Jr. • The Strategic View from the U.S.",,,,"Lyndon H. LaRouche, Jr. • The Strategic View from the U.S.",0,"[{""speaker_raw"":""Lyndon LaRouche, Intellectual Author of the SDI, Economist and Statesman"",""person_key"":""lyndon-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
XXzcFe-9mDE,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Alexander Nagorny • The Chinese Dimension of the Strategic USA-China-Russia Triangle",,,,"Alexander Nagorny • The Chinese Dimension of the Strategic USA-China-Russia Triangle",0,"[{""speaker_raw"":""Alexander Nagorny, Historian, deputy editor of Zavtra newspaper, member of Izborsk Club, Russia"",""person_key"":""alexander-nagorny"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
_A5jUHJ4RVc,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Kirill Benediktov • The Asteroid-Comet Danger and Planetary Defense — A View from Russia",,,,"Kirill Benediktov • The Asteroid-Comet Danger and Planetary Defense — A View from Russia",0,"[{""speaker_raw"":""Kirill Benediktov"",""person_key"":""kirill-benediktov"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
hwzavKGLjjY,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Jason Ross • The Physical Profit of Planetary Defense",,,,"Jason Ross • The Physical Profit of Planetary Defense",0,"[{""speaker_raw"":""Jason Ross, LaRouche Basement Team, USA"",""person_key"":""jason-ross"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
2oa-ohmJ9Ho,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Bruce Fein • The Foundations of Civilization",,,,"Bruce Fein • The Foundations of Civilization",0,"[{""speaker_raw"":""Bruce Fein, Former Assistant Attorney General under President Reagan, USA"",""person_key"":""bruce-fein"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
QC6BTNXBHQw,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Prof. Dr. Henri Safa • Why Nuclear Energy of the Future Is the Only Solution",,,,"Prof. Dr. Henri Safa • Why Nuclear Energy of the Future Is the Only Solution",0,"[{""speaker_raw"":""Prof. Dr. Henri Safa, Nuclear physicist, author and international expert in energy density, nuclear engineering and instrumentation. Science Board of the Nuclear Energy Division of CEA (Atomic and Alternative Energy Commission), France"",""person_key"":""henri-safa"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
vBIyZZuQl4A,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Prof. Dr. Eduardo Greaves • Thorium as Nuclear Fuel in the Molten Salt Reactor",,,,"Prof. Dr. Eduardo Greaves • Thorium as Nuclear Fuel in the Molten Salt Reactor",0,"[{""speaker_raw"":""Prof. Dr. Eduardo Greaves, Nuclear physicist, specialist of 4th generation nuclear reactor designs, thorium and Molten Salt Reactors. Institut de Physique Nucléaire, France; expert for the IAEA; founder of the Venezuelan Nuclear Society and the nuclear physics department of the Simon Bolivar University, Caracas, Venezuela"",""person_key"":""eduardo-greaves"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
EedZoQ3ZxA0,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Jacques Cheminade • A Vision for Europe in Eurasia",,,,"Jacques Cheminade • A Vision for Europe in Eurasia",0,"[{""speaker_raw"":""Jacques Cheminade, Founder and leader of the Solidarité & Progrès party, former presidential candidate, France"",""person_key"":""jacques-cheminade"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
Y5o-k0pL8po,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Daisuke Kotegawa • Lost Two Decades for the EU and U.S.A.?",,,,"Daisuke Kotegawa • Lost Two Decades for the EU and U.S.A.?",0,"[{""speaker_raw"":""Daisuke Kotegawa, Research Director at the Canon Institute, Japan"",""person_key"":""daisuke-kotegawa"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
MAUEZDfJ71Y,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Dr. Cui Hongjian • Confucius in China Today",,,,"Dr. Cui Hongjian • Confucius in China Today",0,"[{""speaker_raw"":""Dr. Cui Hongjian, Senior Fellow and Director of European Studies at the China Institute of International Studies"",""person_key"":""cui-hongjian"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
R60R2aFsbfk,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Diane Sare • The Glass-Steagall Fight in the U.S.",,,,"Diane Sare • The Glass-Steagall Fight in the U.S.",0,"[{""speaker_raw"":""Diane Sare, LaRouche Policy Committee; Candidate for Governor of New Jersey, USA"",""person_key"":""diane-sare"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
AiA_khFWt1s,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Mikhail Delyagin • The Global Crisis: Why Mankind Needs Russia",,,,"Mikhail Delyagin • The Global Crisis: Why Mankind Needs Russia",0,"[{""speaker_raw"":""Mikhail Delyagin, Doctor of Economics, Director of the Institute of Problems of Globalization, Izborsk Club, Russia"",""person_key"":""mikhail-delyagin"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
guOpnV90i2Y,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Natalia Vitrenko • Eurasian Integration as a Chance for Survival in the Global Economic Crisis",,,,"Natalia Vitrenko • Eurasian Integration as a Chance for Survival in the Global Economic Crisis",0,"[{""speaker_raw"":""Natalia Vitrenko, Doctor of Economics, leader of the Progressive Socialist Party of Ukraine and the Eurasian People's Union of Ukraine"",""person_key"":""natalia-vitrenko"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
q0jqjqwjtb4,0,PLoHwt4KyUk5BNBJ_NtTruKKOFuDWjMgRl,2013-frankfurt-april-2013-attaining,,5,full_session,,,"Dr. Urban Cleve • Breeding of fissile Uranium 233 by use of Thorium 232",,,,"Dr. Urban Cleve • Breeding of fissile Uranium 233 by use of Thorium 232",0,"[{""speaker_raw"":""Dr. Urban Cleve, Senior nuclear engineer, Germany"",""person_key"":""urban-cleve"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Schiller Institute Conference"",""person_key"":""schiller-institute-conference"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Attaining Freedom Through Necessity:"",""person_key"":""attaining-freedom-through-necessity"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""THE LAST CHANCE FOR HUMANITY"",""person_key"":""the-last-chance-for-humanity"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
