legacy_id,tier,language,trid,date,slug,title,legacy_url,current_rule,current_type,yt_embeds,yt_embed_ids,yt_links,panel_headings,agenda_headings,speaker_lines,title_event,event_markers,conference_key,conf_source,conf_match_note,seg_covered,words,evidence,action_needed,needs_review,proposed_action,final_action,reviewer,notes
94628,D,en,157852,2023-01-25,webcast-flight-forward-commitment-to-send-tanks-to-ukraine-must-be-countered-by-a-movement-of-world-citizens,Webcast: Flight Forward Commitment to Send Tanks to Ukraine Must Be Countered by a Movement of World Citizens,/blog/2023/01/25/webcast-flight-forward-commitment-to-send-tanks-to-ukraine-must-be-countered-by-a-movement-of-world-citizens/,R9,si_video,1,YHw0sTWypJ4,0,,,0,1,,,,,0/1,187,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 94631 — decide the whole group
94683,D,en,157860,2023-02-01,webcast-scholz-flops-in-brazil-voices-emerge-behind-new-strategic-and-development-architecture,"Webcast: Scholz Flops in Brazil, Voices Emerge Behind New Strategic and Development Architecture",/blog/2023/02/01/webcast-scholz-flops-in-brazil-voices-emerge-behind-new-strategic-and-development-architecture/,R9,si_video,1,sadz53zD0bY,0,,,0,1,,,,,0/1,225,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 94690 — decide the whole group
95311,D,en,158251,2023-02-15,webcast-with-nato-in-disarray-use-hersh-revelations-to-build-movement-for-durable-peace,"Webcast: With NATO In Disarray, Use Hersh Revelations to Build Movement for Durable Peace",/blog/2023/02/15/webcast-with-nato-in-disarray-use-hersh-revelations-to-build-movement-for-durable-peace/,R9,si_video,1,ERXyVyOMgZ4,0,,,0,1,,,,,0/1,260,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 95323 — decide the whole group
95936,D,en,158337,2023-03-14,helga-zepp-larouche-call-for-an-international-emergency-conference-to-reorganize-the-bankrupt-financial-system,Helga Zepp-LaRouche: Call for an International Emergency Conference to Reorganize the Bankrupt Financial System,/blog/2023/03/14/helga-zepp-larouche-call-for-an-international-emergency-conference-to-reorganize-the-bankrupt-financial-system/,R9,si_statement,1,B6Fi_aEu9So,0,,,0,1,,,,,0/1,670,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 95940 — decide the whole group
96174,D,en,158369,2023-03-29,webcast-rules-based-order-spinning-out-of-control,Webcast: Rules-Based Order Spinning Out of Control!,/blog/2023/03/29/webcast-rules-based-order-spinning-out-of-control/,R9,si_video,1,B0f_15tKGbU,0,,,0,1,,,,,0/1,107,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 96177 — decide the whole group
96244,D,en,158377,2023-04-04,webcast-replacing-the-defunct-rules-based-order-with-mutually-beneficial-cooperation-for-development,Webcast: Replacing the Defunct 'Rules-Based Order' with Mutually Beneficial Cooperation for Development,/blog/2023/04/04/webcast-replacing-the-defunct-rules-based-order-with-mutually-beneficial-cooperation-for-development/,R9,si_video,1,EfKcjy7pqj4,0,,,0,1,,,,,0/1,96,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 96258 — decide the whole group
96337,D,en,158392,2023-04-12,webcast-change-the-course-of-history,Webcast: Change the Course of History!,/blog/2023/04/12/webcast-change-the-course-of-history/,R9,si_video,1,JyL3IVdbsM8,0,,,0,1,register for,,,,0/1,123,event title with weak body evidence,0,1,,,,
97114,D,en,158488,2023-06-08,international-forum-risks-of-the-wests-china-strategy,"International Forum: Risks of the West’s ""China Strategy""?",/blog/2023/06/08/international-forum-risks-of-the-wests-china-strategy/,R9,post,1,MB0XiZ01Grs,0,,,0,1,,,,,0/1,272,event title with weak body evidence,1,1,,,,
97142,D,de,158488,2023-06-08,internationales-forum-risiken-der-china-strategie-des-westens,"Internationales Forum: Risiken der ""China-Strategie"" des Westens?",/blog/2023/06/08/internationales-forum-risiken-der-china-strategie-des-westens/,R9,post,1,MB0XiZ01Grs,0,,,0,1,,,,,0/1,264,event title with weak body evidence,1,1,,,,
97364,D,en,158528,2023-06-27,organize-like-warrior-angels-a-discussion-with-helga-zepp-larouche,Webcast: Organize like Warrior Angels! — a discussion with Helga Zepp-LaRouche,/blog/2023/06/27/organize-like-warrior-angels-a-discussion-with-helga-zepp-larouche/,R9,si_video,1,aeriOqgvSx8,0,,,0,1,,,,,0/1,143,event title with weak body evidence,0,1,,,,
97565,D,de,158540,2023-07-14,schiller-institut-konferenz-in-strasbourg-die-europaeischen-nationen-muessen-mit-dem-globalen-sueden-kooperieren,Schiller-Institut Konferenz in Straßburg: Die europäischen Nationen müssen mit dem Globalen Süden kooperieren!,/blog/2023/07/14/schiller-institut-konferenz-in-strasbourg-die-europaeischen-nationen-muessen-mit-dem-globalen-sueden-kooperieren/,R9,post,1,fA_kjj2c0Qc,0,,,0,1,,,,,0/1,4387,event title with weak body evidence,1,1,,,,
98104,D,en,158652,2023-07-26,webcast-ukraine-war-threatens-to-escalate-a-discussion-with-helga-zepp-larouche,Webcast: Ukraine War Threatens to Escalate — a discussion with Helga Zepp-LaRouche,/blog/2023/07/26/webcast-ukraine-war-threatens-to-escalate-a-discussion-with-helga-zepp-larouche/,R9,post,1,FZbC5A7qdmI,0,,,0,1,,,,,0/1,33,event title with weak body evidence,1,1,,,,
98222,D,en,158668,2023-08-02,webcast-are-you-joining-the-movement-thursday-august-2-2023-11am-edt-5pm-cet,"Webcast: Are You Joining the Movement?, Wednesday, August 2, 2023 — 11am EDT, 5pm CET",/blog/2023/08/02/webcast-are-you-joining-the-movement-thursday-august-2-2023-11am-edt-5pm-cet/,R9,si_video,1,vJVhEcvH1pk,0,,,0,1,cet|edt,,,,0/1,72,event title with weak body evidence,0,1,,,,
98294,D,en,158679,2023-08-08,webcast-the-colonial-era-is-coming-to-an-end-live-discussion-with-helga-zepp-larouche,Webcast:  The Colonial Era Is Coming To An End — live discussion with Helga Zepp-LaRouche,/blog/2023/08/08/webcast-the-colonial-era-is-coming-to-an-end-live-discussion-with-helga-zepp-larouche/,R3,si_video,1,q_u0ov-Usts,0,,,0,1,,,,,0/1,71,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 98288 — decide the whole group
98459,D,en,158699,2023-08-17,schiller-institute-first-hand-report-on-russia-africa-summit,Schiller Institute: First-Hand Report on Russia-Africa Summit,/blog/2023/08/17/schiller-institute-first-hand-report-on-russia-africa-summit/,R9,post,1,nBNkstGuulA,0,,,0,1,,,,,0/1,76,event title with weak body evidence,1,1,,,,same-trid sibling(s) not flagged: 98538 — decide the whole group
98609,D,en,158719,2023-08-22,webcast-lets-talk-about-ending-the-isolation-of-the-global-north,Webcast: Let's Talk About Ending the Isolation of the Global North!,/blog/2023/08/22/webcast-lets-talk-about-ending-the-isolation-of-the-global-north/,R9,si_video,1,aUAX6fEpSLU,0,,,0,1,,,,,0/1,256,event title with weak body evidence,0,1,,,,
99447,D,en,158852,2023-10-10,webcast-stop-the-slaughter-in-southwest-asia-survival-depends-on-having-the-courage-to-change-axioms,Webcast: Stop the Slaughter in Southwest Asia — Survival Depends on Having the Courage to Change Axioms!,/blog/2023/10/10/webcast-stop-the-slaughter-in-southwest-asia-survival-depends-on-having-the-courage-to-change-axioms/,R9,si_video,1,RNvI80Pi1u0,0,,,0,1,edt,,,,0/1,413,event title with weak body evidence,0,1,,,,
99503,D,en,158868,2023-10-18,webcast-the-larouche-solution-to-the-war-danger-in-sw-asia,Webcast: The LaRouche Solution to the War Danger in SW Asia,/blog/2023/10/18/webcast-the-larouche-solution-to-the-war-danger-in-sw-asia/,R9,si_video,1,Zn5Vk_J6cMM,0,,,0,1,took place,,,,0/1,682,event title with weak body evidence,0,1,,,,
99675,D,en,158898,2023-10-31,webcast-stopping-the-horror-is-southwest-asia,Webcast: Stopping the Horror in Southwest Asia,/blog/2023/10/31/webcast-stopping-the-horror-is-southwest-asia/,R9,si_video,1,RO8W60KOGuA,0,,,0,1,,,,,0/1,248,event title with weak body evidence,0,1,,,,
99713,D,en,158908,2023-11-08,webcast-peace-through-development-ideas-change-history-not-slogans,"Webcast: Peace Through Development! Ideas Change History, not Slogans",/blog/2023/11/08/webcast-peace-through-development-ideas-change-history-not-slogans/,R9,si_video,1,y4e-SkLPaCE,0,,,0,1,,,,,0/1,219,event title with weak body evidence,0,1,,,,
99730,D,en,158914,2023-11-15,webcast-world-citizens-unite-against-the-city-of-london-and-wall-street,Webcast: World Citizens Unite Against the City of London and Wall Street!,/blog/2023/11/15/webcast-world-citizens-unite-against-the-city-of-london-and-wall-street/,R9,si_video,1,iFNn9xL-zdM,0,,,0,1,cet|edt,,,,0/1,605,event title with weak body evidence,0,1,,,,
99826,D,en,158931,2023-11-21,webcast-join-with-me-to-stop-the-bloodshed,Webcast: Join with Me to Stop the Bloodshed,/blog/2023/11/21/webcast-join-with-me-to-stop-the-bloodshed/,R3,si_video,1,DaW7S-PxyQk,0,,,0,1,cet|edt,,,,0/1,480,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 99816 — decide the whole group
99902,D,de,158941,2023-11-27,konferenz-9_10-dezember-2023,"Internationale Konferenz: Wenn Sie den Genozid stoppen wollen, bauen Sie eine neue internationale Sicherheits- und Entwicklungsarchitektur auf!",/blog/2023/11/27/konferenz-9_10-dezember-2023/,R9,post,1,H6QjOAuDNFQ,0,,,0,1,einladung|uhr mez,,,,0/1,707,event title with weak body evidence,1,1,,,,
99942,D,en,158946,2023-11-29,webcast-days-of-decision-build-a-mass-movement-for-peace-through-development,Webcast: Days of Decision - Build a Mass Movement for Peace Through Development,/blog/2023/11/29/webcast-days-of-decision-build-a-mass-movement-for-peace-through-development/,R9,si_video,1,XHoLNdwzk-E,0,,,0,1,,,,,0/1,614,event title with weak body evidence,0,1,,,,
100007,D,en,158955,2023-12-06,webcast-intensify-efforts-for-larouches-oasis-plan-to-end-war-in-sw-asia,Webcast: Intensify Efforts for LaRouche's Oasis Plan to End War in SW Asia,/blog/2023/12/06/webcast-intensify-efforts-for-larouches-oasis-plan-to-end-war-in-sw-asia/,R9,si_video,1,YiHl0NschKI,0,,,0,1,,,,,0/1,35,event title with weak body evidence,0,1,,,,
100043,D,en,158959,2023-12-19,webcast-reality-is-stronger-than-ideology-stop-warfare-build-the-physical-economy,"Webcast:  Reality Is Stronger than Ideology; Stop Warfare, Build the Physical Economy",/blog/2023/12/19/webcast-reality-is-stronger-than-ideology-stop-warfare-build-the-physical-economy/,R3,si_video,1,MF99_hNj6Ec,0,,,0,1,cet|edt,,,,0/1,1018,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100037 — decide the whole group
100200,D,en,158980,2023-12-26,webcast-a-new-paradigm-in-the-new-year,Webcast: A New Paradigm in the New Year,/blog/2023/12/26/webcast-a-new-paradigm-in-the-new-year/,R3,si_video,1,K-qNQiWnhx4,0,,,0,1,cet|edt,,,,0/1,269,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100195 — decide the whole group
100231,D,en,158982,2024-01-02,webcast-the-great-crossroad-of-2024,Webcast:  The Great Crossroad of 2024,/blog/2024/01/02/webcast-the-great-crossroad-of-2024/,R3,si_video,1,XKmETngMpYs,0,,,0,1,edt,,,,0/1,753,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100211 — decide the whole group
100287,D,en,158990,2024-01-09,webcast-german-farm-protests-reveal-the-actual-state-of-the-world-this-is-just-the-tip-of-the-iceberg,Webcast: German Farm Protests Reveal the Actual State of the World: ‘This Is Just the Tip of the Iceberg’,/blog/2024/01/09/webcast-german-farm-protests-reveal-the-actual-state-of-the-world-this-is-just-the-tip-of-the-iceberg/,R3,si_video,1,9RQkNdWg0Jw,0,,,0,1,cet|edt|live stream,,,,0/1,729,event title with weak body evidence,0,1,,,,
100417,D,en,159007,2024-01-16,webcast-brics-on-the-move-to-replace-the-wests-law-of-the-jungle-jan-17-11am,"Webcast: BRICS on the Move To Replace the West’s ‘Law of The Jungle’, Jan. 17, 11am",/blog/2024/01/16/webcast-brics-on-the-move-to-replace-the-wests-law-of-the-jungle-jan-17-11am/,R3,si_video,1,FIJRUagBvBs,0,,,0,1,cet|edt|live stream,,,,0/1,620,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100393 — decide the whole group
100440,D,en,159011,2024-01-23,webcast-dying-tricks-of-a-dying-system,Webcast: Dying Tricks of a Dying System,/blog/2024/01/23/webcast-dying-tricks-of-a-dying-system/,R3,si_video,1,5lExirG6wCM,0,,,0,1,cet|edt|live stream,,,,0/1,611,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100437 — decide the whole group
100521,D,en,159025,2024-01-30,webcast-your-voice-must-be-heard-now,Webcast: Your Voice Must Be Heard Now,/blog/2024/01/30/webcast-your-voice-must-be-heard-now/,R3,si_video,1,NrJspDcmjlM,0,,,0,1,cet|edt|live stream,,,,0/1,529,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100534 — decide the whole group
100630,D,en,159039,2024-02-06,webcast-urgent-mobilization-against-the-unipolar-war-machine,Webcast: Urgent Mobilization Against the Unipolar War Machine,/blog/2024/02/06/webcast-urgent-mobilization-against-the-unipolar-war-machine/,R3,si_video,1,0cbzhJIrNQQ,0,,,0,1,cet|edt|live stream,,,,0/1,528,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100612 — decide the whole group
100706,D,en,159050,2024-02-13,webcast-world-mobilization-for-ceasefire-in-gaza-larouche-oasis-plan-for-development-and-peace,"Webcast: World Mobilization for Ceasefire in Gaza, LaRouche ‘Oasis Plan’ for Development and Peace",/blog/2024/02/13/webcast-world-mobilization-for-ceasefire-in-gaza-larouche-oasis-plan-for-development-and-peace/,R3,si_video,1,l1ae2p3U8d8,0,,,0,1,cet|edt|live stream|registration,,,,0/1,637,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100700 — decide the whole group
100940,D,en,159084,2024-02-27,webcast-break-out-of-the-permanent-war-paradigm-with-the-larouche-solution,Webcast: Break Out of the Permanent War Paradigm with the LaRouche Solution,/blog/2024/02/27/webcast-break-out-of-the-permanent-war-paradigm-with-the-larouche-solution/,R3,si_video,1,uQCQCOmkej0,0,,,0,1,cet|edt|live stream,,,,0/1,514,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100932 — decide the whole group
100999,D,en,159093,2024-03-05,webcast-despite-injustice-build-humanity-an-oasis-of-hope,"Webcast: Despite Injustice, Build Humanity an Oasis of Hope!",/blog/2024/03/05/webcast-despite-injustice-build-humanity-an-oasis-of-hope/,R3,si_video,1,4Myp--iJ7Vk,0,,,0,1,cet|edt|live stream,,,,0/1,674,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 100993 — decide the whole group
101152,D,en,159114,2024-03-12,webcast-summoning-the-courage-to-face-the-truce,Webcast: Summoning the Courage to Face the Truth,/blog/2024/03/12/webcast-summoning-the-courage-to-face-the-truce/,R3,si_video,1,G-d4AEGIwbk,0,,,0,1,cet|edt|invitation to|live stream|register here,,,,0/1,318,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101146 — decide the whole group
101309,D,en,159135,2024-03-19,webcast-what-putins-re-election-means-for-natos-war-hawks,Webcast: What Putin's Re-election Means for NATO's War Hawks,/blog/2024/03/19/webcast-what-putins-re-election-means-for-natos-war-hawks/,R3,si_video,1,TRm7q6Km4_s,0,,,0,1,cet|live stream,,,,0/1,691,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101293 — decide the whole group
101440,D,en,159156,2024-03-26,webcast-diplomacy-or-collision-of-two-galaxies,"Webcast: Diplomacy, or Collision of Two Galaxies?",/blog/2024/03/26/webcast-diplomacy-or-collision-of-two-galaxies/,R3,si_video,1,V1dAZKzJz5I,0,,,0,1,cet|live stream,,,,0/1,728,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101453 — decide the whole group
101647,D,en,159177,2024-04-02,webcast-permanent-war-or-peaceful-development-the-unique-approach-of-lyndon-larouche,Webcast: Permanent War or Peaceful Development: The Unique Approach of Lyndon LaRouche,/blog/2024/04/02/webcast-permanent-war-or-peaceful-development-the-unique-approach-of-lyndon-larouche/,R3,si_video,1,OIY7KbAL1eQ,0,,,0,1,cet|live stream,,,,0/1,515,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101632 — decide the whole group
101728,D,en,159186,2024-04-09,webcast-genocidal-nato-war-hawks-intent-on-world-war-iii-april-10-11am-eastern,"Webcast: Geopolitics is Heading straight for World War III, April 10, 11am Eastern",/blog/2024/04/09/webcast-genocidal-nato-war-hawks-intent-on-world-war-iii-april-10-11am-eastern/,R3,si_video,1,JEUkCSkcUfU,0,,,0,1,cet|live stream|took place,,,,0/1,660,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101700 — decide the whole group
102003,D,en,159220,2024-04-16,webcast-dialogue-not-retribution,"Webcast: Dialogue, Not Retribution",/blog/2024/04/16/webcast-dialogue-not-retribution/,R3,si_video,1,CwGN1ol717I,0,,,0,1,cet|live stream,,,,0/1,355,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 101984 — decide the whole group
102036,D,en,159226,2024-04-16,urgent-call-for-peace-through-development-the-oasis-plan,Conference Summary Video — Urgent Call for Peace Through Development: The Oasis Plan,/blog/2024/04/16/urgent-call-for-peace-through-development-the-oasis-plan/,R9,si_video,1,7TvJt6nlYpI,0,,,0,1,,,,,0/1,52,event title with weak body evidence,0,1,,,,
102074,D,en,159230,2024-04-17,schiller-institute-oasis-plan-april-13-conference-presents-strategic-economic-vision-for-peace-in-southwest-asia-and-beyond,Schiller Institute ‘Oasis Plan’ April 13 Conference Presents Strategic Economic Vision for Peace in Southwest Asia and Beyond,/blog/2024/04/17/schiller-institute-oasis-plan-april-13-conference-presents-strategic-economic-vision-for-peace-in-southwest-asia-and-beyond/,R9,post,1,7TvJt6nlYpI,0,,,0,1,,,,,0/1,2833,event title with weak body evidence,1,1,,,,same-trid sibling(s) not flagged: 102092 — decide the whole group
102127,D,en,159234,2024-04-23,webcast-peace-requires-a-new-strategic-architecture-if-we-unite-we-can-move-mountains,"April 25, 11 am Webcast: Peace Requires a New Strategic Architecture: If We Unite We Can Move Mountains",/blog/2024/04/23/webcast-peace-requires-a-new-strategic-architecture-if-we-unite-we-can-move-mountains/,R3,si_video,1,Q29KegokoV4,0,,,0,1,cet|live stream,,,,0/1,296,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 102110 — decide the whole group
102257,D,en,159251,2024-04-30,webcast-will-campus-protests-end-the-military-industrial-complex,Webcast: Will Campus Protests End the Military Industrial Complex?,/blog/2024/04/30/webcast-will-campus-protests-end-the-military-industrial-complex/,R3,si_video,1,jxp14g20fD0,1,,,0,1,cet|live stream,,,,0/1,579,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 102244 — decide the whole group
102318,D,en,159259,2024-05-07,webcast-xi-meets-macron-new-peace-offensive-possible,Webcast: Xi Meets Macron -- New Peace Offensive Possible?,/blog/2024/05/07/webcast-xi-meets-macron-new-peace-offensive-possible/,R3,si_video,1,iXoG6gBWkHU,0,,,0,1,cet|live stream,,,,0/1,414,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 102303 — decide the whole group
102513,D,en,159289,2024-05-21,webcast-will-icc-arrest-warrants-against-netanyahu-gallant-end-the-siege-of-gaza,"Webcast: Will ICC Arrest Warrants Against Netanyahu, Gallant End the Siege of Gaza?",/blog/2024/05/21/webcast-will-icc-arrest-warrants-against-netanyahu-gallant-end-the-siege-of-gaza/,R9,si_video,1,Wv_b_wn5CoI,0,,,0,1,cet|live stream,,,,0/1,41,event title with weak body evidence,0,1,,,,
